Date	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
2015-05-01	39915	38825	38611.75	39034.75	38856.25	38689.5	40503.25	44043.75	47312	49650	51820.25	51204.25	49228.75	47408.5	46233.75	45765.25	46288.75	47472.75	47751.25	47763.75	47858.5	46736.25	43512.5	41520.5
2015-05-02	39490.75	38725.5	38898.25	39841.5	41504.75	43974.25	47456.75	51551	54489.75	56329.5	57273.5	56375.75	55307.75	53631.25	52344	51382.25	49681	51775.75	51666.25	49999	48816.5	46693	43288.25	38632.75
2015-05-03	36553	35428.75	35241.25	35627.5	35928.5	35750.75	37857.25	41810.25	45247.25	47725	49816.25	49357.75	47710.75	45997.75	45221.75	44613.25	45561	47268.5	47666.5	47565	47704.75	46819.75	43233.5	39754.75
2015-05-04	38142	37412.5	37758	39333.25	42855	49850.5	55313.5	58489.75	59955.5	61689.25	63036.75	62767	61953.75	60434.75	59569.25	58098.75	57354.75	57193.75	56283.5	54802.25	53467.25	50448	45694	44450
2015-05-05	42781.5	41965.5	42289	43797	47528.25	55240.5	60712.25	63922.25	64946.5	66392.25	67796.5	67457.75	66852.5	65595	64304.5	62690.25	61714	60861.5	60004.75	58069.75	56520.25	53053.75	48199.25	44655
2015-05-06	42912.25	42144	42543.5	43963	47526	54895.75	60627.25	63761.25	64499.25	65596.75	66968.75	66476.75	65819.5	64526.25	63559.75	62077.5	61158.5	60453.5	59770.25	57986.75	56412.5	52882.5	48082.75	46508.75
2015-05-07	44566.75	43765	44212.25	45804	49371.25	56671.5	62591.75	65208.75	66105.75	67307	69027.75	68365	66940	65317.25	63923	62977.5	62391.75	62425.5	61803.75	59842.25	58314.75	54694.25	49828.25	46864.75
2015-05-08	44925.5	44104.75	44597.75	46083.5	49287.5	56456.5	62144	64932.75	65729.25	66795.25	67962	67156.5	65800.5	64571.75	62934.25	61878.25	61189.5	60881	60305.25	58068	56410.5	53619.75	49006.5	42304.75
2015-05-09	40012.25	38752.5	38624.25	38997.25	39591.5	40971.75	44329	48431	51377.25	53187.5	54591.75	54200.25	52607.25	50865.5	49857.5	49235.25	49536.25	50013.25	49590.75	48052	47410	45922.5	42474.75	39251
2015-05-10	37072	36000	35807.25	36155	36623.5	36868	39033.25	42560.5	45653.5	48421.75	51226.5	51098.5	49516.75	47721.25	46899	46490	47490.75	49144.5	49005.5	48255.75	47801.25	46827.25	43051.25	41156.75
2015-05-11	39526.25	38881	39246.5	40914.5	44995.75	53450.5	59736.5	63316.5	64411.5	66105.75	67360.5	67075.75	66134.5	62759.5	61113.75	59613.75	59545.75	59572	59273.5	57488	55857	52531	47787.5	44930
2015-05-12	42823.25	41906	42255	43618.5	46977.5	54922.25	60983.25	64477.75	65175	66440.25	68024.75	67678.5	66616.25	63713.25	62186.5	60761.5	60541.25	60305.25	59665.25	57824	56117	52664.75	47811.25	44361.75
2015-05-13	42182.5	41171.75	41403.5	42589	45299.25	52014	57323.75	60287	61495.25	62765.5	64224	63637.25	62784.75	59448	57779.75	56663.25	56427.75	56407.5	55872	53984.75	52525	49769.75	45830.25	43407.5
2015-05-14	40942.25	39570.25	39225.5	39274.5	38935.5	39121.75	41376.75	44592.75	47328.5	49540.5	51692.75	51041.75	49206	47587.25	46329	45932.5	46424.5	47763.75	48004	47432.5	47458	46629.75	43206.25	38402.75
2015-05-15	37285	36854.75	37246.75	38930.25	43001.25	50061	55760.5	59422.25	60507	61761.25	63128.75	62274.25	61614.5	60279.75	59366.25	58189	57330	57099.25	56222.25	54081.25	52477.5	49616.25	45157.75	42532.25
2015-05-16	40376.75	39103	38909.5	39318.25	39967.25	41717.25	45457.5	49710.25	52784.75	54831.75	56235.25	55229.25	53577.5	51900.25	50546.5	49918.25	50456.75	51111.25	49935.75	48119.75	47140.5	45483.25	42136.25	41293.75
2015-05-17	39024.25	38012.5	37685.75	38000.25	38327.5	38732.25	41037.75	44580.75	47471.5	49707.25	51964	51240.5	49404	47727.25	46334.5	45723.5	46171.75	47894.75	48144	47970.25	48257	47794.75	43812.25	40802.5
2015-05-18	38943.25	38189.5	38382.75	39781.5	42941.5	50137.25	55821.25	58920	60027.5	61409.5	63005.75	62734.75	62246.5	61244.5	59957.25	58476	58022	58021	57489.75	55383.25	54104.5	51341.5	46619.5	44499.75
2015-05-19	42513.25	41567.75	41815.25	43088	46128.75	53963.25	60460	63493.25	64280.25	65768.25	67515	67147.75	66654.75	65611.25	64198.75	62684	61885	61430	60395.25	57916	56337.25	52940	47987.5	44777
2015-05-20	42829.75	41789.75	42031.25	43306.25	46334.75	54073	59762.25	62996.25	63917.75	65251.25	66782.75	66411.25	65752.75	64286.5	62921.75	61155.5	60415	60370.5	59323	57285.25	55869	52645.25	47655.5	44132
2015-05-21	42135	41148.5	41466.75	42742	45218.75	51410.5	56838.25	60032	60948.5	61994.5	63176.25	62872.5	61839.5	60769.25	59442.75	58174.25	57741.5	57508.75	56951.75	55203.5	53633.75	50894.25	46233	43724.25
2015-05-22	41738.75	40727.25	41123.75	42526	45577.25	52527.5	58220.5	61442.5	62328	63610	64789	64037.5	62851	61303.5	59999.25	58846.75	58114	57445.5	56454.75	54570.25	52723.25	50140.5	45816	42353.75
2015-05-23	40153	38781	38577	38926.25	39231	40712.25	43974.25	48439.75	51678.25	53945.25	55157	54458.75	52544.75	50934.5	49885	49423	49420.25	49972	49083	47197.25	45836.25	44441	41069.75	37919.25
2015-05-24	35823.25	34679	34215.5	34417.5	34172.25	34257.75	36203.25	39985	43311.25	46084.75	48355	48114.25	46015.75	44542.25	43650.75	42818.5	43570.5	44832.5	44874	44117.75	44055.25	43677.5	40391.75	36887.5
2015-05-25	34913.25	33923	33549	33750	33835.5	34695.5	36696	40174	43703.5	46469.5	48595.25	48287	46537.25	45160	44159.5	43860.75	44451.25	45577.5	45899.5	45082.5	44972.5	44674.75	41666.5	39547.25
2015-05-26	38104.5	37584.5	37898	39456.75	42838.25	51100.5	57507	61032.25	62082.25	63551.75	64935.5	64662	63846.75	62678.5	61515	60143.75	59835	59413.5	58417.5	56413	54939.75	51681.5	46770.75	44462.25
2015-05-27	42306.75	41079.25	41483.25	42687.5	45229.5	52362.5	58776.5	62318	63396.5	64669.25	66125.75	65168.5	64143.75	62938.75	61713	60267.25	59495	59262	58360.75	56233	54825.5	51987.5	47234	44952
2015-05-28	42806.75	41846.5	42121.25	43508.75	46452.75	53704	59403.25	62386.25	63145	64151.75	65762	65308	64777.25	63631	62210.5	61022.25	60196.5	59652.25	58933	56967.5	55237	52304	47275.5	43797.5
2015-05-29	41784.25	40749	41124	42513.75	45760.5	53184.75	58994.25	61968	62673.75	63945.25	65010.25	64380.75	63135	61330	59780.75	58527.5	57976.75	57415	56350	53942.5	52294	49824.25	45589.5	42789.5
2015-05-30	40657.5	39255.25	39054.25	39377.5	39739.75	41810.75	45701.25	49642.25	52463	54091	54948.25	54249.5	52427.25	50550	49588.25	49099.25	49216.75	49735.25	48918.25	46709.75	45337.75	44279	40997.75	37846
2015-05-31	35827.75	34786.25	34434	34336	34106.75	34562.25	36986.5	40071.75	43278	45600.25	47981.5	47549	45639.5	44111	43303.5	43054.5	43759.5	45403.75	45553.75	44934.25	44741.5	44598	41251	38590.25
2015-06-01	37330.25	36889.25	37139.25	38558.75	42045.75	50614.25	57026.75	60412.25	61403.25	62846	64425.5	63856.75	63357.5	62351.75	61546.75	59897.5	59524.75	59215.25	58403.25	56570.25	55110.5	52373	47517.75	41419
2015-06-02	41340.75	40438	40541	41829.75	44877.75	52362.75	57842.5	60845.75	61729.5	63138.25	64676.75	64039.5	63414.5	62250.5	61189.75	59739.75	59446.75	59241	58254.25	56234.75	54900.25	52649.25	47959	43445.25
2015-06-03	41286.5	40179.25	40380	39905.75	44962.25	52540.75	58589	61778.75	63057.25	64546.75	65845	62057.25	64002.5	62672.75	61298.5	59598	58745.5	58011.25	57070.75	54673.25	53103	50841.75	46505.75	45070.5
2015-06-04	42534.75	41374.75	41158.75	41582.5	41571.5	43186.25	46488.75	49491.25	51661.5	53503.75	55613	54627.5	52738.25	51796.25	50958.25	50731.75	51194.25	52156.5	52124.25	50884.75	50225	49811	46423.25	40630.25
2015-06-05	38593.5	37370.5	37414	38306	40672.5	46739.25	53232.25	57696	58886	60641.75	61576.75	60883.5	60104.75	58214	57109.75	56682.75	56063.25	55316.75	53898.75	51094.25	49194.25	47737.25	43821.5	40567.5
2015-06-06	38491.5	37244.75	36895.5	37096.75	37377.75	39539.5	43203.5	47564	50473	52233.75	53879.5	53416.5	51948.25	50302.25	49468.5	48791.25	48721.25	49016.5	48449.75	46521.75	45464.25	44737	41217.25	37888.75
2015-06-07	35756.75	34588.5	34124.75	34208.5	33865.75	34657.5	37503	41353.5	44692	47298.25	49784	49418	47490.25	46065	45310	44888	46021.75	47565.5	47624.75	46592.75	46150.25	45818.75	42298.25	40611.5
2015-06-08	38828.5	38000.75	38136.75	39621.5	43168	51498	58171.5	61437	62649.5	64135	65643.75	65091.75	64380.25	63072.5	61654.75	59826.25	59301.25	58779	58001.5	55897.75	53908.25	51424	46857.75	42749.75
2015-06-09	40573.75	39474.5	39621.5	40623	43300.75	51085	58342.25	61747.25	62523.25	64134.75	65303.75	64893	64361.75	62868	61552.25	59833	59069.25	58231.25	57503	55230.25	53302.25	50909	46248	42865
2015-06-10	40714	39579	39768	40887	43658	51526	57457.5	60696.5	61595	63169.5	64941.75	64557.5	63884	62525.75	61726.25	60025.25	59152.25	58639.25	57850.75	55328.5	53249	50641.75	46065	42438.5
2015-06-11	40219.5	39041	39169.5	40042	42118.25	49006.75	54631	57572.75	58488.75	59897.5	61586.25	58724	60464.5	59041.75	57846.5	56563	55965.25	55677.25	55132.5	53335.25	51465.25	49313.75	45121.5	41813.25
2015-06-12	39671.25	38575.75	38675.25	38003.25	42205.75	49790.25	55867.75	59190.5	60147.25	61546	62878.75	62614.5	61465.25	59875.25	58797.25	57648.25	57107	56328	55493.25	53164	51032	48908.25	44894.5	42181
2015-06-13	39866	38456.5	37959.5	37986.5	38239.75	40354.75	44306.25	48497.75	51385.25	53894.25	55420.75	55165	53580.5	52057.75	50895.75	50185	49977.75	49659.5	48649.25	46635.75	45083.25	44244.5	41203.25	32524.75
2015-06-14	30645.5	29639	29141.5	29091	28823.5	29570.25	31109.75	34075.5	36979.75	39125	41129.75	41276.75	40187.5	39070	38255.75	37901	38440.25	39432	39369.5	38601	38120.75	38289.75	37077.25	38650.25
2015-06-15	37033.25	36265.25	36487.75	37798.25	41357.5	50513.5	57421	60856.5	62028	63645.5	64980.25	64243	63568.25	62378.5	61508.25	59720.25	58899.5	58619.75	58127.25	55542.25	53191	50421.75	45886.25	43043
2015-06-16	41021.25	39896.25	40115.25	41123.25	43821	51715	58068	61204.5	62054.5	63668.75	65330	64880.75	64005.5	62553.5	61543	60071.75	59597.75	59197.75	58464.75	55842.5	53556.25	50887	46431.5	36951.5
2015-06-17	35257.25	34318.25	34566.25	35419	37640	44221.25	49660.5	52190.5	52826.75	54050.5	54966	54477.75	54146.75	53092.75	52332	51023	50579	50001	49280.75	47502.5	45593.75	43847	41463	43228
2015-06-18	41222.5	40230.25	40539.25	41771.25	44773.75	53052.75	58913.5	61796.25	62949.25	64496	65927	65343	64824	63618.25	62253.5	60423.5	59881.75	59155.25	58397.25	55894	53349.5	50971.5	46697.25	44497
2015-06-19	42467.75	41424.75	41714	42781.25	45559.5	53266	59425	62583.75	63483.25	65154.75	66432	65719.5	64743.25	63150.25	62416.75	60990.75	60328.75	59080	57846.25	55089.5	52780.5	50507.75	46304	44204
2015-06-20	41696.25	40250	39938.25	39942.25	39753	41366.25	45420	49862.25	53226.25	55221.5	56515.5	55774.75	53795.75	52195.75	51177.75	50416.75	50847.75	50940	50018.5	47467	46003.75	45442.75	42184.75	33367.75
2015-06-21	31421	30369.25	29950.75	29834.25	29531	30062.25	31997.75	34927.5	37818.25	39921.5	41860.25	42000	40529.5	39086.5	38204.5	38067.25	38826.5	39709.5	39967.5	39358.25	38892.25	38964.75	37564.5	39532.75
2015-06-22	37916.25	37124.25	37333.5	38776.75	42474.75	51501	58393	61450	62348.5	63969	65249.5	64620	64241.5	63139	62138.5	60576.5	59829.75	59392	58751.25	56306.5	53777.25	51218	46690	43813
2015-06-23	41962.75	40938	41100	42266.25	44842.25	52515.5	59153.25	61980	62620.5	64431.75	65898.5	65193.75	64503.5	63271.75	62106.75	60847.25	60155.5	59699.75	58955.75	56392.5	53893.5	51490	47036.75	37429
2015-06-24	35781.75	34836.75	35061.75	36077.5	38370.25	44863.25	49677.75	52267.25	53253.5	54699.5	55853.5	55156.25	54747	53225.25	52597.25	51232.5	50708.5	50217.75	49359	47292.75	45600.25	43711.5	41393.5	43282.25
2015-06-25	41160.25	40067	40273.25	41389.25	44246.5	52145	58741	61480.5	62426.75	64036.25	65565.75	65051	64380	63467.5	62349.75	60900.75	60534.75	59114.75	58048.75	55452	52968.75	50527	46081.25	43905.25
2015-06-26	41875.5	40641	40771	41712.25	44371.75	52098.5	58216.75	61371	62177.25	63575.25	64746.75	63862.75	63042.5	61758	60403.25	58964.75	58395.5	57428.5	56931	54525.75	52038.75	49725.75	45907.5	42518.75
2015-06-27	40233	38949.25	38608.25	38669.75	38889.75	40811.5	44541.75	48857.25	51911.75	54032.5	55267.25	54384.5	52416.25	50322	49625	49141.75	49173.75	48990.5	48146.5	45887.5	44145.5	43386.25	40333	32974.5
2015-06-28	31121	30055	29587	29510	29198.75	30020.25	32004	35045.75	37851.75	40194.25	42125.75	42121.75	40706.25	39526.25	38894.5	38653.75	39516.75	40366	40341	39873	39240.75	39331.75	37971.25	39500.75
2015-06-29	37855.75	36914.5	37125	38493.25	41763.25	50477.5	56921	60251.75	61377	63378.25	64945.75	63977.25	63569	61845	61114.25	59464	58848.75	58445	57772.75	55284.25	53021.75	50337.75	45871	42774.25
2015-06-30	40840.25	39825	39883.5	40967.75	43734	51767.75	57891.75	61089.25	61868.75	63609	65061.5	64279.25	63759.75	62525.75	61306.5	60161.5	59118.25	58825	57821.75	55330.5	52949.5	50550.75	46019	43901.75
2015-07-01	41886.25	40806.75	40909.25	41791	44470.5	52341.25	58191.75	61461	62408.5	63980.25	65434.75	64784.5	64166.75	62862.75	61706.75	60510	59708.5	59106	58346.25	55862.25	53634.25	51311.75	46902.5	44508.75
2015-07-02	42550	41440.5	41440.75	42222.75	44861.25	53022	58680.25	61557.25	62573	63966.5	65572.5	65193	64726.25	63475.25	62290.25	61037.25	60267.75	59121.5	58378.5	56121.75	53844	51814.75	47692.5	47296.25
2015-07-03	45148.75	43922.5	43875.25	44486.25	47031.5	54672	60205.5	63295.25	64392.5	66111.75	67544.25	66746.5	65795.5	64452.75	63026.75	61794.75	61329.25	60329.25	59160.5	56428.75	54143.25	52522.75	49054.5	44104.5
2015-07-04	41332	39794	39216.75	38937	39028.5	41323.5	45107.75	49375.75	52495.25	54789.25	55648	54657.5	53078.5	51834	51299	50654.75	50130	49771.75	48948.75	46644.25	44962.5	44197.5	41435.5	38374
2015-07-05	36273	34783.5	34084	33666.25	33157.75	34293.25	37185	40795.25	44036.5	46693.75	48938.5	48605.5	47035	46033.25	45374.5	45207.75	45858.25	46402.25	46309.25	45447.5	44784.5	45110	42003	40240.5
2015-07-06	38770.5	37924.75	38110.5	39320.5	42776.25	51451.5	58282.5	61725.75	62374.5	64101.25	65560.25	64691.25	64359	62877	62013.25	60574.5	59269.25	58723.75	57982	55595.25	53322.25	51119	46657.75	44472.25
2015-07-07	42715.75	41690.75	41899.5	42796	45493.75	53596	59177.75	62146.5	63097.5	64757	66102.5	65609.5	65204.5	63961.5	62764.75	61508.5	60487.75	59637.25	58728.5	56192.25	53948.5	51735.75	47367	44916.75
2015-07-08	42704.25	41612.5	41589.25	42359.5	44792.25	51729.25	57782.25	61234.75	62500.25	63659.5	65043.75	64862.75	64000.5	62458	60925.5	59900.75	59149.5	58626	57816.5	55317.5	53039.25	50871	47125	45825.25
2015-07-09	43670.75	42904.75	42484.25	42937.75	45334.25	52522.25	57415.5	60460	61742.25	63077.25	65002	64116.75	62945	61900.75	61200.75	60204	59686.75	59504	58305.75	56530.25	54645	52761.25	48908	46585.25
2015-07-10	44300.5	43317.75	43291.75	44486.25	47080.75	54938.25	60998.75	64727	65889	66887.5	68061.75	67116.25	65746.25	64457.25	63414.25	62263.5	61464	60548.75	59766	56729.25	54541.75	52468.25	48859.5	47303.25
2015-07-11	44308.5	42619	42219.75	41871.5	41646.5	43730.5	47540	51633.25	54938	56933.25	58328	57216.75	55627	54224.75	52894	52115	52042.5	52106	51268.25	49125	48156	47388.25	44896.75	40377.25
2015-07-12	38020.75	36685.5	36367.75	36022.5	35660.25	36476.5	39023	42522	45840.5	48463	51053	50910.5	49376.5	48621.5	47823.25	47146.25	48168	48915	48470	47504.25	47241.25	47071.25	43888	42637.25
2015-07-13	40891.5	39784.5	40281.75	41535.5	44976.5	53523.75	60290.25	64056.25	65249.75	66427.5	67605	67237.25	66325.25	65147.25	63732.75	62058.25	61477.25	61046.75	60251.25	58228.5	55568.25	53079.75	48832.5	45195
2015-07-14	42939.5	41969.75	41955.75	43027.5	45789.5	52969	59720.75	63549.25	64613	66070.5	67180.75	66697	66326	65382	64263	62859.5	62201	61409	60493.75	57655	55505	52899.75	48598.25	44994.75
2015-07-15	42919.75	41968.5	42101.25	42894	45693.75	53374.5	59422.5	62946.25	63485.25	65097.5	66866	66316.5	65332.25	63957.25	62707	61113.25	60421.5	59882.25	59152.75	56517.75	54740.5	52172.25	47866.75	45507
2015-07-16	43358	42351.5	42517.5	43246.75	45868.75	53365	59377.25	62485.25	63830.25	65418	67154.75	66498.25	65851	64263.75	62859.5	61803.75	61196.25	59971.75	59093.75	56705.25	54654.25	52383.5	48546.75	45658.5
2015-07-17	43388	42355.25	42429.25	43272	46073.5	53693.25	59546.75	62599.75	63608.5	65237.75	66542	65965.75	64798.75	63296.25	62054.25	61224	60633.25	59713.25	58706.25	55798.5	53725	51709.25	48133	45641.25
2015-07-18	42902	41550.75	41227.25	41149.25	41669.25	44560	48903.5	52961.75	55617.5	57775.5	59357.5	58539.75	57038.25	55420.75	54182.5	52624.75	52969.75	52723.5	51698.5	49469.25	48085.5	47165.5	44185.5	40863.25
2015-07-19	38781	37526	37165.75	37190.75	37262.5	38900.75	42281.75	45824.75	48677.25	51676.25	54059.25	53547.25	51870	50357.75	49623.5	49842.5	50333.5	50426.5	49692.75	48277	47341.5	46796.25	43489.5	41551.25
2015-07-20	39569.75	38843.25	39062.75	40122.25	43508.25	51586	58210.25	62225.5	63399	65088	66726.5	66544.75	66066.25	64376	63080.5	61590.75	61153	60682.25	59787.5	56998.5	54798.25	52207	47704.25	44356.5
2015-07-21	42732.5	41426	41600.5	42660.75	45596.25	52863	59226.25	62969.25	63997	65966.25	67561.5	67434.25	66606.25	64982.5	63658.5	62494.5	61701.75	60671.75	59698.75	56666.75	54630.25	52186	47856.5	45826.25
2015-07-22	43679	42765.25	42936.5	44075.75	47326.75	54235.5	59450.25	62452	63663	65240.75	67020.75	66348.75	65536.25	63822.75	62974.25	61605.5	60983.25	60269.5	59794.25	57174.25	55793	53310	48971.25	46339
2015-07-23	44093.75	43133.25	43288.25	44017.75	46594.5	53807	60016.75	63461.5	64660.75	65960	67934	67596.5	66860.75	65461	63721.25	62403	61974.25	61212.25	60368.75	57418	55654.75	53192.75	48952.5	45274.75
2015-07-24	43068.25	42208	42413.25	43249	46084.25	53142.75	58958.5	62216.25	63371.75	65092.5	66076	65629.5	64389.25	62826.25	61256.75	60241.25	59659.75	58691.75	57610.75	54676	53105.25	51301.5	47537.5	43987.25
2015-07-25	41333	40067.75	39890.25	40293.5	40570.75	42458.5	46218	49884.25	53085.75	55382.75	57080.75	56420.25	54368	52521	51609	51129.75	51014.25	51055.75	49214.75	46748.75	45961	44934	42222	39367.75
2015-07-26	37085.5	36384.25	35855.5	35782	35625	35891	38146.5	41668.75	44908.25	47725.5	49905	49742	47556.5	46082	45307.25	44603.75	45889.75	47126.25	47290.75	46274.75	46312.25	46366	43237.75	41980
2015-07-27	40214	39590	39855.5	41151.75	44893.5	52489.75	58664.75	62326.75	63549.5	65519.75	67373.75	66766.75	66056.25	64579.75	63509.75	62217.5	61475.75	60519.5	59847.5	57328.25	56062.75	52983.5	48607.75	45599.75
2015-07-28	43449.5	42595	42609.25	43758.5	46906.25	53634.75	59479.25	62948.5	64753	66461.75	68103	67409.25	66226.5	65027.25	63522.75	62302.25	61898.5	60824.75	59809.25	57270.75	55981.5	53127.25	48806.25	45691.75
2015-07-29	43758.75	42894.75	43094	44201.75	47171.25	53815	59363.5	62690	64450.25	66103.5	67359.25	66757.25	65269.25	63874.5	62883.25	61636	61357	59851.5	59213.25	56398.25	55703.75	52808	48462.75	46063
2015-07-30	44166.5	43340.5	43539.5	44474.75	47596	54608.5	60189.25	63005	64550.75	65873	67967	67165	66101.75	64779.5	63313.5	62377.5	61561.75	60788.25	59854.5	56615.25	55236.5	52254.25	48236.75	47713.25
2015-07-31	45659	44864.75	44887	45841	48641.5	55280.25	60594.5	63485.25	64807.25	66207.25	67666.5	66916.25	65514	63885.25	62308.5	61674.75	61643.5	60542.5	59724.75	57320.5	56095.25	53574.5	49763.75	45539
2015-08-01	43112.25	41854.25	41419.5	41045.25	41241.5	42638	45923	49829	52929	54635	55338.5	54382.75	53085	51635.75	50530.25	50446.25	50838.25	50864.25	50146.75	48006.25	47367	46733.75	44105.25	41877
2015-08-02	39766	38553	38114.5	38035	37689.75	37879.5	39944.25	43526	46705	48700	50333.25	50068	47904.25	46395.25	45110.75	44590.75	45581.75	46498.5	47215.25	46634.75	46870.75	46447.75	43918	40184
2015-08-03	38678.5	37944	38037.25	39313.75	43240	51184.5	57436.5	61000	62260	63853.25	65676.5	64818.5	64126.25	62899.5	62206.75	60690.5	59771	59183.25	58209	56204.25	55458.25	52458.75	47665.5	44792.75
2015-08-04	42602.5	41654.75	41645	42404.75	45436	52156.5	58811.75	62109.25	63059.75	64504.5	65946.25	65277	64929	63682.5	62436.5	61057.75	60642	59991.25	58447.25	56527.5	55748.75	52274.25	48019	43838.75
2015-08-05	41753.75	40588.25	40809	41847.25	44998.25	49167.5	57176.75	60035	61071	62940.25	64758.25	64360.5	63337.25	62339	61333.5	59821.75	59342.25	58322	57346	54784	53640.25	50415.25	46411	44683.75
2015-08-06	42620.5	41573.75	41605.75	42578.25	45504	52031.25	57937.5	61554.25	63025	64596.25	66323.25	65539.5	63951.75	63426.75	62070.75	61015	60668.75	59852.5	58893.25	56180.75	54995	51960.75	47979.75	45090.25
2015-08-07	43024.5	42064	42080.5	42860.25	45819.25	52236.25	57760	61178.25	62555.25	64188.75	65296.75	64582.25	63225.75	61908.5	60676.25	59508.75	58978	57648	56276.25	53687	52688.75	50101.25	46529.25	43416.25
2015-08-08	41098.5	39715	39534.75	39199.5	39792.25	41132.25	44629.5	48677.5	51640	53522.75	54175.75	52931	51232	50184.5	48737.25	48109.5	48602.5	48892.75	48014.25	45966.25	45464	43984.5	41040	38005.5
2015-08-09	36074	34864	34344.25	34269	34389.75	34599	36799.25	40215	43134.25	45595.5	47992.5	47629	46008.5	44678.75	43889.75	43760.75	44253	45191	45209	44733.25	45339	44579.5	41622	38957.25
2015-08-10	37531.25	36912.5	36956.5	38114.25	41940.25	49197	55282	58947.5	60458	62549	64526.5	64353.5	63724.5	62770.25	61489.25	59969.75	59400	58541	57629.25	55252.5	53988	50477.5	46193	43255.25
